"country","country_text_id","year","regions","classification_core","na_count","decision_freedom_trade_off","decision_equality_trade_off","decision_control_trade_off","intermediate_freedom_trade_off","intermediate_equality_trade_off","intermediate_control_trade_off","communication_freedom_trade_off","communication_equality_trade_off","communication_control_trade_off","rights_freedom_trade_off","rights_equality_trade_off","rights_control_trade_off","rule_settlement_freedom_trade_off","rule_settlement_equality_trade_off","rule_settlement_control_trade_off","freedom_dim_index_trade_off","equality_dim_index_trade_off","control_dim_index_trade_off","decision_inst_index_trade_off","intermediate_inst_index_trade_off","communication_inst_index_trade_off","rights_inst_index_trade_off","rule_settlement_inst_index_trade_off","total_index_trade_off"
"Bosnia and Herzegovina","BIH",2016,"Europe","Deficient Democracy",0,0.4539491,0.7866443,0.6080754,0.576257,0.7103228,0.5947201,0.6035622,0.8116743,0.7643878,0.6704966,0.7530849,0.4586296,0.58782,0.5585939,0.5909065,0.573848523997353,0.717978130220857,0.595542732377455,0.601055161868982,0.624398036289149,0.720785196151672,0.614093075225224,0.578921623685822,0.626047287121736
"Bosnia and Herzegovina","BIH",2017,"Europe","Deficient Democracy",0,0.4539491,0.7866443,0.6205248,0.5740102,0.7132924,0.6084303,0.6077495,0.8117163,0.7197554,0.7134941,0.736866,0.4373993,0.6085881,0.5400757,0.5869627,0.585427399070677,0.710654783772778,0.587122466689925,0.605129373213206,0.629215404907753,0.708116318933549,0.612659251483586,0.577824828481766,0.625105724200082
"Belarus","BLR",1990,"Post-Soviet States (without EU-members)","Deficient Democracy",4,0.54401431643205,0.484489935606277,0.487158052011088,0.509198,0.710181,0.7280011,0.6611912,0.4696302,0.6888702,0.5043739,0.791062,0.5709842,0.531606372816255,0.4866517,0.6204552,0.547309987359848,0.573809479585404,0.61299194487334,0.504492821860156,0.640908342376909,0.598053670050915,0.610748496071217,0.543466715160859,0.577411310258544
"Belarus","BLR",1991,"Post-Soviet States (without EU-members)","Deficient Democracy",2,0.556822574385119,0.497562379052457,0.4768617,0.5635749,0.710181,0.7280011,0.6974678,0.4696302,0.6888702,0.5043739,0.7862163,0.5867954,0.5014377,0.4866517,0.6204552,0.56057334743921,0.57616460877233,0.613722154670086,0.509313988135878,0.66295529313054,0.608797030870728,0.615073641886085,0.532985284820322,0.583064958276605
"Belarus","BLR",1992,"Post-Soviet States (without EU-members)","Deficient Democracy",2,0.553956772412663,0.562978370716795,0.5073923,0.6384534,0.6997831,0.7342868,0.7288506,0.4863617,0.8340074,0.589622,0.8567377,0.5835418,0.7277244,0.6092721,0.6204552,0.64380870190881,0.630978758685574,0.645999793794435,0.540883607385519,0.689688193774873,0.666176429473088,0.665525207402147,0.65037357230155,0.640227985089336
"Belarus","BLR",1993,"Post-Soviet States (without EU-members)","Deficient Democracy",2,0.589338575851881,0.576547487100143,0.5073923,0.6342475,0.7662774,0.7577506,0.7422812,0.5171356,0.8340074,0.589622,0.8567377,0.5663387,0.7277244,0.57517,0.6247801,0.653350972919601,0.646091352127505,0.647095975212811,0.556563355076621,0.716787390346209,0.684091614707618,0.658919862410583,0.639484639210337,0.648838168343259
"Belarus","BLR",1994,"Post-Soviet States (without EU-members)","Deficient Democracy",4,0.52955046836115,0.566277059486903,0.5847749,0.6071758,0.7855305,0.7577506,0.7095267,0.5416232,0.8340074,0.5594609,0.8567377,0.4658484,0.684383798841125,0.5441148,0.609655530928503,0.614118248432845,0.645781410490778,0.637092963625773,0.559725400832363,0.712308179798774,0.684350573028977,0.606672173335651,0.610039925083637,0.632188779526136
"Belarus","BLR",1995,"Post-Soviet States (without EU-members)","Deficient Democracy",0,0.5217684,0.5223558,0.5728809,0.5666941,0.8230574,0.6035947,0.6872205,0.4485651,0.7553392,0.5041658,0.844245,0.3542099,0.5846988,0.4369285,0.5572157,0.569489381805277,0.58941363662206,0.552646170412117,0.538479919363551,0.655402475769794,0.615206908365063,0.532231847569686,0.52214201435514,0.570318761311022
"Bolivia","BOL",1985,"Latin America","Deficient Democracy",0,0.5879291,0.7439225,0.4690122,0.7429427,0.585007,0.8463372,0.7199768,0.7187596,0.8349886,0.584358,0.5743788,0.4336872,0.6467867,0.5228529,0.4208539,0.653142238977384,0.623117671121585,0.570615041249932,0.589764911265456,0.716506175033962,0.756010050163797,0.526039068591161,0.522104359309361,0.614667642156764
"Bolivia","BOL",1986,"Latin America","Deficient Democracy",0,0.5879291,0.7439225,0.4690122,0.7034188,0.585007,0.8463372,0.7065754,0.7187596,0.8349886,0.5794759,0.5743788,0.4322665,0.6467867,0.5646397,0.4208539,0.642537945157087,0.632773736760607,0.570240699031344,0.589764911265456,0.703568123688598,0.751289938205909,0.523996581180159,0.53565843615835,0.614330124411728
"Bolivia","BOL",1987,"Latin America","Deficient Democracy",0,0.5879291,0.7439225,0.4690122,0.7167998,0.585007,0.8463372,0.7065754,0.7187596,0.8349886,0.5794759,0.5743788,0.4322665,0.6480148,0.5646397,0.4189251,0.64520887071393,0.632773736760607,0.569717048353048,0.589764911265456,0.708001410405343,0.751289938205909,0.523996581180159,0.535177162212262,0.614991807243509
"Bolivia","BOL",1988,"Latin America","Deficient Democracy",0,0.5879291,0.7439225,0.4690122,0.7280496,0.585007,0.8463372,0.7065754,0.7187596,0.8349886,0.5794759,0.5743788,0.4322665,0.6480148,0.5646397,0.4189251,0.647221518601922,0.632773736760607,0.569717048353048,0.589764911265456,0.711686105273612,0.751289938205909,0.523996581180159,0.535177162212262,0.615630606671943
"Bolivia","BOL",1989,"Latin America","Deficient Democracy",0,0.6482491,0.6885984,0.5152056,0.7280496,0.585007,0.8463372,0.6888363,0.7352912,0.8349886,0.5794759,0.5743788,0.4322665,0.6480148,0.5646397,0.4189251,0.656640769622916,0.625909078054549,0.580521759127376,0.612674072823163,0.711686105273612,0.750617432952474,0.523996581180159,0.535177162212262,0.620229662156914
"Bolivia","BOL",1990,"Latin America","Deficient Democracy",0,0.6482491,0.6885984,0.5540009,0.7300105,0.5945197,0.8463372,0.6888363,0.7352912,0.8744426,0.5794759,0.5743788,0.4322665,0.6480148,0.5646397,0.4189251,0.656994103221858,0.627931526172873,0.594476421215214,0.627681700454838,0.71616473024667,0.762258425574864,0.523996581180159,0.535177162212262,0.625944937251448
"Bolivia","BOL",1991,"Latin America","Deficient Democracy",0,0.6482491,0.6885984,0.6459616,0.7463304,0.5945197,0.8463372,0.6888363,0.7352912,0.8744426,0.5794759,0.5743788,0.4322665,0.682221,0.5646397,0.4189251,0.666729864058824,0.627931526172873,0.61301892205033,0.660650159904167,0.721462237048386,0.762258425574864,0.523996581180159,0.544432812620714,0.635494835471912
"Bolivia","BOL",1992,"Latin America","Deficient Democracy",0,0.6482491,0.6885984,0.6820659,0.7463304,0.5945197,0.8463372,0.6888363,0.7352912,0.8744426,0.5794759,0.5743788,0.4322665,0.682221,0.5646397,0.4189251,0.666729864058824,0.627931526172873,0.619723274960376,0.672736135960944,0.721462237048386,0.762258425574864,0.523996581180159,0.544432812620714,0.637803161838247
"Bolivia","BOL",1993,"Latin America","Deficient Democracy",0,0.7639142,0.7748036,0.6820659,0.7333074,0.5945197,0.8663179,0.6727205,0.7401393,0.8744426,0.5930499,0.5743788,0.4322665,0.6658695,0.6134954,0.4459169,0.683170546689413,0.654540029222171,0.630446283406287,0.739073306270928,0.722841705366905,0.75792542869029,0.52805651625495,0.56687171605285,0.655698935004049
"Bolivia","BOL",1994,"Latin America","Deficient Democracy",0,0.7639142,0.7748036,0.6820659,0.7333074,0.6309316,0.8765651,0.6727205,0.7401393,0.8744426,0.5832907,0.5743788,0.5166964,0.6182473,0.6134954,0.5026775,0.670876406288744,0.662368113717488,0.670769551662341,0.739073306270928,0.740202999824136,0.75792542869029,0.557322140684988,0.575556100995754,0.667992765227633
"Bolivia","BOL",1995,"Latin America","Deficient Democracy",0,0.7639142,0.7748036,0.6820659,0.7468614,0.6309316,0.8765651,0.6727205,0.7401393,0.8744426,0.5825505,0.5743788,0.5166964,0.6182473,0.6134954,0.5026775,0.673167303244414,0.662368113717488,0.670769551662341,0.739073306270928,0.744735671780126,0.75792542869029,0.557086292320553,0.575556100995754,0.668752251372178
"Bolivia","BOL",1996,"Latin America","Deficient Democracy",0,0.7639142,0.7748036,0.6820659,0.7362334,0.6398422,0.8765651,0.6727205,0.7401393,0.8744426,0.5825505,0.5743788,0.5153997,0.6189787,0.6134954,0.5026775,0.671399183843655,0.664228548392129,0.670432540868124,0.739073306270928,0.744659138837118,0.75792542869029,0.556619881143482,0.575782976680716,0.668679194586188
"Bolivia","BOL",1997,"Latin America","Deficient Democracy",0,0.7121669,0.8476112,0.6820659,0.6896937,0.6682601,0.8765651,0.6731249,0.7397564,0.8744426,0.5819688,0.5879346,0.4838007,0.6368019,0.6134954,0.6534359,0.657124334981519,0.685289781202555,0.697657489202808,0.743934905422933,0.739256789569048,0.757946522468545,0.549075085604694,0.634365492628564,0.679810741282871
"Bolivia","BOL",1998,"Latin America","Deficient Democracy",0,0.7121669,0.8476112,0.6820659,0.6722087,0.6831883,0.873267,0.6731249,0.7397564,0.8744426,0.5819688,0.5879346,0.4838007,0.6368019,0.5591016,0.6534359,0.653758162843244,0.675661415136873,0.697131706246262,0.743934905422933,0.737446523645837,0.757946522468545,0.549075085604694,0.615034331401265,0.675284880574764
"Bolivia","BOL",1999,"Latin America","Deficient Democracy",0,0.7121669,0.8476112,0.6820659,0.6548966,0.7077922,0.873267,0.6731249,0.7397564,0.8744426,0.5819688,0.5879346,0.4838007,0.6368019,0.5591016,0.6534359,0.650355542654253,0.680459354571316,0.697131706246262,0.743934905422933,0.739733327586399,0.757946522468545,0.549075085604694,0.615034331401265,0.675703170489233
"Bolivia","BOL",2000,"Latin America","Deficient Democracy",0,0.7121669,0.8476112,0.6820659,0.6548966,0.7366297,0.8762468,0.6726152,0.7397564,0.8744426,0.5819688,0.5879346,0.4838007,0.6355055,0.5607479,0.6603176,0.649992046823771,0.68631938173559,0.699070041524505,0.743934905422933,0.750497877929999,0.757755164770571,0.549075085604694,0.61737155267355,0.67813839244051
"Bolivia","BOL",2001,"Latin America","Deficient Democracy",0,0.7121669,0.8476112,0.6820659,0.6548966,0.7559735,0.8762468,0.6721663,0.7397564,0.8744426,0.5807836,0.5879346,0.4838007,0.6355055,0.5607479,0.6603176,0.649640336466622,0.689886637239401,0.699070041524505,0.743934905422933,0.757010524729275,0.757586553260155,0.548702095357469,0.61737155267355,0.679188726768474
"Bolivia","BOL",2002,"Latin America","Deficient Democracy",0,0.6637554,0.8481905,0.6820659,0.6324343,0.7559735,0.8762468,0.6544432,0.7567701,0.8744426,0.5807836,0.5879346,0.4838007,0.6355055,0.5945756,0.6603176,0.632711633968355,0.701293814727456,0.699070041524505,0.726846331604505,0.748254741565944,0.756581545359082,0.548702095357469,0.629544484112566,0.676927524376871
"Bolivia","BOL",2003,"Latin America","Deficient Democracy",0,0.6637554,0.8481905,0.6817062,0.6545625,0.7559735,0.8841749,0.6546893,0.7567701,0.8392076,0.5807836,0.5879346,0.4989606,0.6131784,0.5945756,0.7186112,0.632585342418857,0.701293814727456,0.710743691802043,0.726718537208826,0.759157624675288,0.746373489620733,0.554374449126532,0.639876220273897,0.680629417276149
"Bolivia","BOL",2004,"Latin America","Deficient Democracy",0,0.6637554,0.8481905,0.7042629,0.6684634,0.7559735,0.8841749,0.6592573,0.893219,0.8392076,0.3918961,0.5879346,0.5113598,0.6396984,0.6384877,0.6880946,0.593003655976232,0.73533950190864,0.712694532036209,0.734647086601127,0.764494084296003,0.790607207835566,0.490240117910598,0.655026167389103,0.677354829148319
"Bolivia","BOL",2005,"Latin America","Deficient Democracy",0,0.6596843,0.8137402,0.7042629,0.7063076,0.7369173,0.8841749,0.6827421,0.8491705,0.8436011,0.4257603,0.5778539,0.4890491,0.6396984,0.5944086,0.6924368,0.613119921981697,0.705603150098172,0.707992320444352,0.723078713718089,0.772058611063237,0.787885134533184,0.49367964978357,0.6409342744922,0.674080082982544
"Bolivia","BOL",2006,"Latin America","Deficient Democracy",2,0.690263269915022,0.802848656425104,0.7738563,0.749134,0.797514,0.7795301,0.6673978,0.8274467,0.7977041,0.4192953,0.6136392,0.4514615,0.6773889,0.5032481,0.5042447,0.628439425192212,0.696243980704917,0.642568482140295,0.754112704359545,0.775134209657194,0.760890580464232,0.487922976674711,0.556015869668948,0.655110809279024
"Bolivia","BOL",2007,"Latin America","Deficient Democracy",2,0.706755191444532,0.904062991180275,0.7611756,0.7622049,0.7899702,0.7795301,0.6631025,0.8274467,0.7977041,0.4192953,0.6136392,0.4514615,0.6792467,0.5032481,0.5042447,0.633131305667246,0.711621291302217,0.640448668099094,0.786413304505556,0.777150465479473,0.759254729570744,0.487922976674711,0.55652371353066,0.660808594472582
"Bolivia","BOL",2008,"Latin America","Deficient Democracy",2,0.706764266851137,0.898370096178034,0.7532583,0.8425001,0.7145963,0.7289054,0.6631025,0.8274467,0.7977041,0.437258,0.6136392,0.4514615,0.6792467,0.5142298,0.5042447,0.651385523196314,0.699624940372328,0.630585232630912,0.782032134444821,0.759918989766461,0.759254729570744,0.494793356452206,0.560542707211953,0.659906481161239
"Bolivia","BOL",2009,"Latin America","Deficient Democracy",2,0.706193047325347,0.858332244465629,0.6996414,0.8425001,0.7443074,0.7333047,0.7127056,0.7854012,0.7977041,0.3967478,0.6136392,0.4509737,0.6905851,0.5071193,0.4831977,0.650170200113796,0.689770333693744,0.616673907832263,0.751308187721917,0.771854763626633,0.764330491562175,0.478842782613444,0.55311750157516,0.651521944948212
"Bolivia","BOL",2010,"Latin America","Deficient Democracy",2,0.696083451677233,0.864847551121321,0.6709451,0.8483654,0.7126463,0.7230843,0.712401,0.7657424,0.7359447,0.4257198,0.6136392,0.4467691,0.689996,0.5817432,0.4454105,0.658245410865867,0.700338723219194,0.589268106100928,0.739201123427973,0.758953738915898,0.737707387423662,0.48869739526447,0.563351488888592,0.647643938614714
"Bolivia","BOL",2011,"Latin America","Deficient Democracy",2,0.692115128756424,0.88364242397924,0.6621056,0.8463659,0.7126463,0.7230843,0.712401,0.7657424,0.7359447,0.4257198,0.6136392,0.4467691,0.6918305,0.5817432,0.4454105,0.657532032403233,0.703356555773366,0.587707172317107,0.739822247969283,0.758357014211479,0.737707387423662,0.48869739526447,0.563850310021341,0.647765502042551
"Bolivia","BOL",2012,"Latin America","Deficient Democracy",2,0.675809927719073,0.853238962888727,0.6532662,0.8246316,0.6900651,0.7230843,0.7126844,0.7657424,0.7093985,0.4325306,0.6166761,0.4467691,0.692493,0.5817432,0.4453562,0.653255092016833,0.694650534311091,0.58182449794652,0.722207196388927,0.743783128455754,0.728825240351897,0.492098862368856,0.564007313223522,0.641525209352265
"Bolivia","BOL",2013,"Latin America","Deficient Democracy",2,0.639854807289012,0.837468934739018,0.6148879,0.8586486,0.6639933,0.6986393,0.7059504,0.7459068,0.6898514,0.5143509,0.6313485,0.4501665,0.6683437,0.576427,0.4383997,0.66832251299778,0.685119119643612,0.566773565017087,0.690688189971848,0.735773358432969,0.713517728511666,0.526785658960989,0.552761950545002,0.637852979006088
"Bolivia","BOL",2014,"Latin America","Deficient Democracy",2,0.631234169987132,0.901768079146765,0.5896478,0.864861,0.6670836,0.6986393,0.7145429,0.7261046,0.6898514,0.5143509,0.6313485,0.4501665,0.670488,0.5768288,0.4383997,0.669519340544965,0.692337857451614,0.562042210474697,0.694959261307395,0.738685991506006,0.71000435967588,0.526785658960989,0.553481018177104,0.638680093205637
"Bolivia","BOL",2015,"Latin America","Deficient Democracy",2,0.625360669954932,0.882730634491769,0.6113589,0.8386854,0.6702666,0.683829,0.6941996,0.6843184,0.6905273,0.4903223,0.6233749,0.4651303,0.7192608,0.5532735,0.4242385,0.663309792194537,0.674535226878694,0.563795835169406,0.696228291911265,0.727106552904946,0.68966969546318,0.521917504622954,0.552686402427477,0.631850454758052
"Bolivia","BOL",2016,"Latin America","Deficient Democracy",2,0.645797743753155,0.84826005159766,0.6055577,0.8371472,0.6566121,0.642343,0.6875529,0.6795079,0.6882379,0.5022324,0.6227087,0.4747484,0.6863274,0.529858,0.4207634,0.663022256094936,0.659622357147786,0.556714477458772,0.692245842691273,0.706793535631094,0.685088069264406,0.529522465102598,0.53486346032334,0.624432256982126
"Bolivia","BOL",2017,"Latin America","Deficient Democracy",2,0.639509170910951,0.846873640176941,0.5830696,0.816856,0.6698624,0.6571015,0.6943593,0.6763869,0.7277574,0.4948316,0.6329219,0.468887,0.7118349,0.4822928,0.3923466,0.662647628355336,0.651226494609462,0.552097161870179,0.680970968072609,0.711084460000055,0.699179508461997,0.52758436132227,0.512609498909511,0.61993107688678
"Brazil","BRA",1988,"Latin America","Deficient Democracy",0,0.4926053,0.6051475,0.6543959,0.8468631,0.677082,0.6993215,0.7893575,0.6610157,0.8432087,0.6911664,0.6368548,0.8198117,0.2478968,0.6188217,0.7191468,0.562714250459277,0.639240157008062,0.743698385483273,0.579963013458136,0.737412428331315,0.760571762988033,0.711943810419557,0.479606067996213,0.644341742530785
"Brazil","BRA",1989,"Latin America","Deficient Democracy",2,0.601227404821598,0.769092458796551,0.6774498,0.8427295,0.6833978,0.7655853,0.7989632,0.6610295,0.9386549,0.7225935,0.6823649,0.8151613,0.2409041,0.6582434,0.7812833,0.588299388075814,0.689692070118832,0.791199037392422,0.679148605575459,0.761117638107663,0.791439745502989,0.737991615406387,0.498516742680028,0.684720178357972
"Brazil","BRA",1990,"Latin America","Deficient Democracy",0,0.6738604,0.9112231,0.6846947,0.849704,0.6833978,0.8231784,0.8225291,0.6888491,0.9369433,0.7244998,0.6823649,0.8153838,0.2444004,0.6582434,0.8228487,0.608451281889236,0.719391193392014,0.812600830113391,0.749141530859199,0.781888937167319,0.809710104572591,0.738707217993379,0.509646998683364,0.708526442632168
"Brazil","BRA",1991,"Latin America","Deficient Democracy",0,0.6738604,0.9112231,0.6846947,0.849704,0.6833978,0.8231784,0.8225291,0.6888491,0.9369433,0.7244998,0.7044889,0.8153838,0.3666006,0.6582434,0.8227994,0.65984823935793,0.723996742385326,0.812591092677809,0.749141530859199,0.781888937167319,0.809710104572591,0.746606043568373,0.583388526592392,0.729487034278213
"Brazil","BRA",1992,"Latin America","Deficient Democracy",0,0.6738604,0.9112231,0.6846947,0.849704,0.6833978,0.8388286,0.8441318,0.7133807,0.9369433,0.7244998,0.7044889,0.8153838,0.3718451,0.687153,0.7960526,0.665165381724561,0.735375998165436,0.81028438530603,0.749141530859199,0.786812932278916,0.826320084723445,0.746606043568373,0.588101686716697,0.734557030452694
"Brazil","BRA",1993,"Latin America","Deficient Democracy",0,0.6738604,0.9112231,0.6846947,0.849704,0.6833978,0.8096992,0.8365133,0.7209555,0.9369433,0.7244998,0.7044889,0.8153838,0.3932264,0.687153,0.7960526,0.67142618935722,0.736931077256084,0.804576912078266,0.749141530859199,0.777597728180838,0.826732238287533,0.746606043568373,0.599164342614562,0.73563814104549
"Brazil","BRA",1994,"Latin America","Deficient Democracy",0,0.7322865,0.9107974,0.6846947,0.849704,0.6833978,0.8144176,0.8367716,0.7464903,0.9369433,0.7244998,0.7044889,0.8153838,0.3821342,0.7004358,0.841545,0.678831458087485,0.744856142347312,0.81451553115531,0.77007541526486,0.77910524818445,0.836465699657373,0.746606043568373,0.608443882543805,0.744008523776009
"Brazil","BRA",1995,"Latin America","Deficient Democracy",0,0.7322865,0.9107974,0.6846947,0.8372258,0.6978506,0.8144176,0.8426593,0.7464903,0.9369433,0.7244998,0.7044889,0.8153838,0.4958908,0.7333134,0.841545,0.714035811941253,0.754873946636509,0.81451553115531,0.77007541526486,0.780699803271423,0.838422965439992,0.746606043568373,0.673882748822579,0.760030930456974
"Brazil","BRA",1996,"Latin America","Deficient Democracy",0,0.7322865,0.9107974,0.6913312,0.7900397,0.740521,0.8144176,0.8426593,0.7464903,0.9369433,0.7244998,0.7044889,0.8153838,0.4956528,0.7333134,0.841545,0.705731592066144,0.763887531131827,0.81608840613977,0.772555441316598,0.781048162352698,0.838422965439992,0.746606043568373,0.67377492282571,0.760563353967236
"Brazil","BRA",1997,"Latin America","Deficient Democracy",0,0.7322865,0.9107974,0.6913312,0.7900397,0.740521,0.8144176,0.8426593,0.7464903,0.9369433,0.7244998,0.7044889,0.8153838,0.4956528,0.7333134,0.841545,0.705731592066144,0.763887531131827,0.81608840613977,0.772555441316598,0.781048162352698,0.838422965439992,0.746606043568373,0.67377492282571,0.760563353967236
"Brazil","BRA",1998,"Latin America","Deficient Democracy",0,0.7293962,0.9283564,0.6913312,0.7900397,0.7523724,0.8144176,0.8439495,0.7452074,0.9369433,0.7240901,0.7044889,0.8153838,0.4956528,0.7333134,0.841545,0.705309622803848,0.768984710915496,0.81608840613977,0.776464247115331,0.78519279735658,0.83836983351751,0.746465283385625,0.67377492282571,0.762099319991954
"Brazil","BRA",1999,"Latin America","Deficient Democracy",0,0.7293962,0.9283564,0.6913312,0.7900397,0.7523724,0.8144176,0.8439495,0.7452074,0.9369433,0.7240901,0.7044889,0.8153838,0.4956528,0.7333134,0.841545,0.705309622803848,0.768984710915496,0.81608840613977,0.776464247115331,0.78519279735658,0.83836983351751,0.746465283385625,0.67377492282571,0.762099319991954
"Brazil","BRA",2000,"Latin America","Deficient Democracy",0,0.7293962,0.9283564,0.7019597,0.7900397,0.7523724,0.8144176,0.8441518,0.7452074,0.9369433,0.7588049,0.7044889,0.8153838,0.4955704,0.7561561,0.841545,0.71195687733661,0.773716881969545,0.818582418323063,0.78042313870996,0.78519279735658,0.838436815672071,0.758208740669802,0.680661815050834,0.766830523776379
"Brazil","BRA",2001,"Latin America","Deficient Democracy",0,0.7293962,0.9283564,0.7019597,0.7900397,0.7523724,0.8144176,0.8441518,0.7452074,0.9369433,0.7588049,0.7044889,0.8153838,0.488378,0.7561561,0.8680399,0.709878194870539,0.773716881969545,0.823673097395294,0.78042313870996,0.78519279735658,0.838436815672071,0.758208740669802,0.68438804313804,0.767668281627989
"Brazil","BRA",2002,"Latin America","Working Democracy",0,0.6848107,0.9750907,0.7019597,0.793815,0.7731014,0.8358748,0.838026,0.7561817,0.9369433,0.7588049,0.7413598,0.8153838,0.5150609,0.7931655,0.8420832,0.708120566495656,0.803637320780256,0.822956274377196,0.776800048176337,0.800507977723353,0.840489557429213,0.771211942344933,0.70068980785009,0.776571334287816
"Brazil","BRA",2003,"Latin America","Working Democracy",0,0.6848107,0.9750907,0.7012521,0.7957766,0.7770727,0.8358748,0.838026,0.7579423,0.9369433,0.7588049,0.7575437,0.8153838,0.5075856,0.7931655,0.8846592,0.706401679107183,0.808319141975626,0.830947066185211,0.776538946524763,0.802536295291162,0.841141349171556,0.776783452471898,0.708842424334953,0.77995458435333
"Brazil","BRA",2004,"Latin America","Working Democracy",0,0.6848107,0.9750907,0.7012521,0.7957766,0.7788648,0.8358748,0.838026,0.7579423,0.9369433,0.7588049,0.7575437,0.8153838,0.5075856,0.7931655,0.8846592,0.706401679107183,0.808691630746668,0.830947066185211,0.776538946524763,0.803152763174726,0.841141349171556,0.776783452471898,0.708842424334953,0.780074371903635
"Brazil","BRA",2005,"Latin America","Working Democracy",0,0.6848107,0.9750907,0.7287839,0.7734353,0.7981916,0.9475844,0.8394974,0.7579423,0.9464716,0.8477368,0.7377399,0.8608818,0.6029493,0.8373643,0.8829762,0.743551651881218,0.817186541157624,0.869447487175397,0.786571320200002,0.836340282188609,0.844476747569201,0.813521955714273,0.763920347853091,0.808398008427922
"Brazil","BRA",2006,"Latin America","Working Democracy",2,0.69976233906737,0.949243277250188,0.7287839,0.7734353,0.7981916,0.9475844,0.793512,0.8049633,0.9464716,0.8477368,0.7377399,0.8608818,0.6029493,0.8373643,0.8712514,0.738403891844106,0.822651124090599,0.867126092963674,0.785191558119367,0.836340282188609,0.845562515464917,0.813521955714273,0.760523973409602,0.807601857458322
"Brazil","BRA",2007,"Latin America","Working Democracy",2,0.744974180049704,0.925338724411548,0.7287839,0.7734353,0.7981916,0.9475844,0.7929617,0.8064862,0.9312198,0.8477368,0.7377399,0.8608818,0.6029493,0.8373643,0.8712514,0.747604403329165,0.818774877898411,0.864313263939683,0.794962988256571,0.836340282188609,0.841331438644025,0.813521955714273,0.760523973409602,0.808790135719728
"Brazil","BRA",2008,"Latin America","Working Democracy",2,0.751199017429645,0.948815803356654,0.7287839,0.7734353,0.8042545,0.9475844,0.7929617,0.8064862,0.9312198,0.8480824,0.7268972,0.8608818,0.6029493,0.8373643,0.8712514,0.7489106586755,0.821697484389682,0.864313263939683,0.803856566118715,0.838452499717892,0.841331438644025,0.809626766510849,0.760523973409602,0.810222654547412
"Brazil","BRA",2009,"Latin America","Working Democracy",2,0.763462576525226,0.923528192751618,0.7287839,0.7734353,0.8042545,0.9475844,0.7929617,0.8064862,0.9312198,0.8480824,0.7268972,0.8608818,0.6029493,0.8373643,0.8712514,0.751340085776841,0.817270093541354,0.864313263939683,0.800962580420945,0.838452499717892,0.841331438644025,0.809626766510849,0.760523973409602,0.809638431745176
"Brazil","BRA",2010,"Latin America","Working Democracy",2,0.724147731289926,0.948444186495656,0.7287839,0.7726589,0.8206497,0.9475122,0.7909413,0.8217418,0.9312198,0.8419127,0.7268972,0.8608818,0.6029493,0.8338155,0.8853522,0.741824921092963,0.827350600782575,0.86707981412861,0.793985505620008,0.843807690095986,0.845883612439746,0.807658672958462,0.763523268378473,0.810370010237224
"Brazil","BRA",2011,"Latin America","Working Democracy",2,0.747248907288984,0.948504061395688,0.7287839,0.7726589,0.8105293,0.9417801,0.7909413,0.8217418,0.9312198,0.8401987,0.7268972,0.8608818,0.6029493,0.8224957,0.891259,0.74619447792507,0.823057136602562,0.867180667078362,0.802357194381167,0.838626689731702,0.845883612439746,0.80711021250946,0.761738874597929,0.8105824582417
"Brazil","BRA",2012,"Latin America","Working Democracy",2,0.762297589938754,0.94692918900434,0.7287839,0.762087,0.8180743,0.9417801,0.7785665,0.8227141,0.9338363,0.8616693,0.7268972,0.8148859,0.6029493,0.8224957,0.891259,0.748530059881978,0.824504756065486,0.85819099377661,0.807260321960993,0.837366541863207,0.842568337819061,0.799165645876584,0.761738874597929,0.809087430827972
"Brazil","BRA",2013,"Latin America","Working Democracy",2,0.690853423464409,0.942187752257261,0.7403143,0.7322192,0.8645559,0.9417801,0.7807596,0.7906893,0.9292248,0.8574188,0.6938672,0.8148859,0.6449199,0.847081,0.8977451,0.737647080456396,0.823431617721391,0.861285740990253,0.783994776153375,0.841642970179259,0.830898539495644,0.78557693007587,0.7886081371925,0.805763903441096
"Brazil","BRA",2014,"Latin America","Working Democracy",0,0.6673419,0.9583696,0.7403143,0.7322192,0.8645559,0.9417801,0.7959289,0.7638952,0.9543537,0.8422169,0.6810114,0.8148859,0.6449199,0.8440102,0.8977451,0.732754850575133,0.816906578225576,0.86589448028886,0.779409784819198,0.841642970179259,0.8340763471888,0.776053590084127,0.787654041078679,0.803277043245167
"Brazil","BRA",2015,"Latin America","Working Democracy",0,0.6673419,0.9583696,0.7403143,0.7322192,0.8645559,0.9417801,0.7959289,0.7919504,0.9480415,0.8422169,0.6810114,0.8148859,0.6544129,0.8440102,0.8703145,0.734899440502244,0.822820746774825,0.859395754329099,0.779409784819198,0.841642970179259,0.842299484945455,0.776053590084127,0.78335494391994,0.803974210782818
"Brazil","BRA",2016,"Latin America","Deficient Democracy",0,0.6673419,0.9583696,0.7272561,0.6802561,0.7496244,0.7702359,0.6285465,0.6864753,0.7231895,0.7288673,0.5695355,0.7450323,0.5617573,0.6587064,0.7788855,0.650895229262919,0.713580327043068,0.748587192219688,0.774799975753095,0.732340926794858,0.678273443320097,0.676261695675725,0.660548548019147,0.703178283320328
