"country","country_text_id","year","regions","classification_core","na_count","decision_freedom_trade_off","decision_equality_trade_off","decision_control_trade_off","intermediate_freedom_trade_off","intermediate_equality_trade_off","intermediate_control_trade_off","communication_freedom_trade_off","communication_equality_trade_off","communication_control_trade_off","rights_freedom_trade_off","rights_equality_trade_off","rights_control_trade_off","rule_settlement_freedom_trade_off","rule_settlement_equality_trade_off","rule_settlement_control_trade_off","freedom","equality","control","decision_inst_index_trade_off","intermediate_inst_index_trade_off","communication_inst_index_trade_off","rights_inst_index_trade_off","rule_settlement_inst_index_trade_off","total_index_trade_off","Cluster2","Cluster3","Cluster4","Cluster5","mp_Cluster2_fEc","mp_Cluster2_Fec","mp_Cluster3_FeC","mp_Cluster3_fEC","mp_Cluster3_FEc","mp_Cluster4_fEc","mp_Cluster4_Fec","mp_Cluster4_fEC","mp_Cluster4_FeC","mp_Cluster5_FEC","mp_Cluster5_fEc","mp_Cluster5_Fec","mp_Cluster5_FeC","mp_Cluster5_fEC"
"Germany","DEU",1919,"Europe","Deficient Democracy",2,0.466085185694414,0.819854313610147,0.2691151,0.7877389,0.6347035,0.731017,0.6265251,0.7383057,0.831947,0.7852877,0.7810275,0.5636564,0.3041769,0.7449054,0.584702,0.559742416178911,0.741075148589286,0.557676116009097,0.468504051226928,0.714979441113612,0.727372345520845,0.70183742202271,0.509785302748664,0.613871547081438,"fEc","FEc","fEc","fEc",0.773218709527247,0.226781290472753,0.107064095346591,0.443359586681791,0.449576317971617,0.569987081395764,0.199492036584884,0.169692518979029,0.0608283630403224,0.177633514522928,0.540211725942871,0.12711183725077,0.0428802090507074,0.112162713232724
"Germany","DEU",1920,"Europe","Deficient Democracy",0,0.4780163,0.816842,0.2820661,0.7985992,0.6527029,0.7601532,0.6898912,0.7376538,0.8433395,0.8035758,0.7950383,0.5759632,0.4582728,0.8285507,0.6714156,0.627105518434481,0.763277859852137,0.587392132778728,0.479340237353526,0.734483167083741,0.754301915307101,0.716588573366773,0.634081183804943,0.655114387936081,"fEc","FEc","fEc","fEc",0.734375328409233,0.265624671590767,0.108641002107893,0.344155727892881,0.547203269999226,0.530554393119458,0.260670696623615,0.144731223238332,0.0640436870185953,0.201443867560866,0.473407356977306,0.179929342424581,0.047330477583173,0.0978889554540741
"Germany","DEU",1921,"Europe","Deficient Democracy",0,0.4780163,0.816842,0.275797,0.7847257,0.6660497,0.7793397,0.6898912,0.7376538,0.8433395,0.8035758,0.7950383,0.5794418,0.4582728,0.8285507,0.6714156,0.624911365735152,0.766374214624757,0.588388269520237,0.475762383514542,0.74128254013589,0.754301915307101,0.718028320101712,0.634081183804943,0.655603260051662,"fEc","FEc","fEc","fEc",0.738318906915035,0.261681093084965,0.109141629595165,0.354361339903778,0.536497030501057,0.535387007862671,0.253286419024324,0.147362885930942,0.0639636871820635,0.198931525095589,0.481017968558487,0.173524777952152,0.047054692057034,0.0994710363367376
"Germany","DEU",1922,"Europe","Deficient Democracy",0,0.4780163,0.816842,0.275797,0.7847257,0.6660497,0.7793397,0.6684562,0.7376538,0.8433395,0.8035758,0.7950383,0.5794418,0.4582728,0.8285507,0.6714156,0.620978971456464,0.766374214624757,0.588388269520237,0.475762383514542,0.74128254013589,0.746407498894597,0.718028320101712,0.634081183804943,0.654225188764457,"fEc","FEc","fEc","fEc",0.744366060141597,0.255633939858403,0.108282792133705,0.363686907812643,0.528030300053652,0.543718175134736,0.244872866912755,0.148532471609275,0.0628764863432341,0.1958895811749,0.492217214931692,0.165984923300613,0.0460289856787049,0.0998792949140902
"Germany","DEU",1923,"Europe","Deficient Democracy",0,0.4780163,0.816842,0.275797,0.7627927,0.6660497,0.7793397,0.6626311,0.7376538,0.8433395,0.8035758,0.7950383,0.5794418,0.4582728,0.8285507,0.6714156,0.616388313393023,0.766374214624757,0.588388269520237,0.475762383514542,0.734310922889036,0.74423304109568,0.718028320101712,0.634081183804943,0.652609054870502,"fEc","FEc","fEc","fEc",0.751024183338435,0.248975816661565,0.107377516546998,0.374950688687141,0.517671794765861,0.55263577554353,0.235561422389843,0.150080235411226,0.0617225666554014,0.192280990154258,0.504650873903357,0.157716251082054,0.0449049313896971,0.100446953470634
"Germany","DEU",1924,"Europe","Deficient Democracy",0,0.456408,0.8295804,0.275797,0.7477246,0.6660497,0.7793397,0.6616837,0.738799,0.8433395,0.8035758,0.7950383,0.5794418,0.4724061,0.8285507,0.6714156,0.611811364696519,0.768988263602678,0.588388269520237,0.470905492800289,0.729443572818547,0.744262937054137,0.718028320101712,0.640533730097941,0.651729059332734,"fEc","FEc","fEc","fEc",0.754886622400666,0.245113377599334,0.108120638677296,0.388907997074985,0.50297136424772,0.555753504144605,0.227946674658142,0.154345459826713,0.0619543613705401,0.189351951329317,0.511499578700057,0.151270437869117,0.0447894371855499,0.10308859491596
"Germany","DEU",1925,"Europe","Deficient Democracy",2,0.432111871253231,0.831674598215016,0.275797,0.7149879,0.6660497,0.7793397,0.6616837,0.738799,0.8433395,0.8035758,0.7950383,0.5715673,0.4661652,0.8285507,0.6946174,0.598166938087023,0.769376119962822,0.59078078625798,0.462785479762357,0.718638879832233,0.744262937054137,0.714760852506028,0.644963095803412,0.647832139588804,"fEc","FEc","fEc","fEc",0.774340777717957,0.225659222282043,0.104741638473431,0.428704890054344,0.466553471472225,0.578300555330412,0.202085787469828,0.160982889337913,0.0586307678618461,0.177701995020309,0.546429588247485,0.128750283766164,0.0414044286275038,0.105713704338538
"Germany","DEU",1926,"Europe","Deficient Democracy",2,0.512540610089181,0.790592723322581,0.3152535,0.7318005,0.6660497,0.7793397,0.6616837,0.738799,0.8433395,0.8035758,0.7950383,0.5779705,0.4535567,0.8285507,0.6946174,0.618423481222169,0.761620416655267,0.608146340704253,0.503632410132031,0.724228113729895,0.744262937054137,0.717420073517862,0.639095036266854,0.659190412521705,"fEc","FEc","fEc","fEc",0.800663759439653,0.199336240560347,0.0894811053048006,0.401302541920589,0.50921635277461,0.641490396391566,0.183814368228605,0.129428247057721,0.0452669883221077,0.16490203401022,0.609997907499569,0.111902861679622,0.031635637156294,0.0815615596542947
"Germany","DEU",1927,"Europe","Deficient Democracy",2,0.497963389535195,0.79803632249809,0.3152535,0.7318005,0.6660497,0.7793397,0.6616837,0.738799,0.8433395,0.8035758,0.7950383,0.5779705,0.4535567,0.8285507,0.6946174,0.614865035919152,0.763049209529819,0.608146340704253,0.500372381011833,0.724228113729895,0.744262937054137,0.717420073517862,0.639095036266854,0.658334802051477,"fEc","FEc","fEc","fEc",0.803621014561895,0.196378985438105,0.0900355172275274,0.415940758803482,0.494023723968991,0.643153794446094,0.178554622033466,0.132864667683603,0.0454269158368361,0.161393824452903,0.616701717832388,0.10744379028801,0.0313836026654729,0.0830770647612257
"Germany","DEU",1928,"Europe","Deficient Democracy",0,0.4451733,0.8288592,0.3152535,0.7141511,0.6660497,0.7793397,0.6653691,0.7343441,0.8433395,0.8035758,0.7950383,0.5779705,0.4535567,0.8285507,0.6946174,0.598974117788264,0.76792504125792,0.608146340704253,0.48815371193128,0.718358412721951,0.744140417185533,0.717420073517862,0.639095036266854,0.65400087299978,"fEc","fEC","fEc","fEc",0.811924471732882,0.188075528267118,0.0917429245710606,0.473492608255515,0.434764467173424,0.63785103564366,0.163494190229267,0.151364972507822,0.0472898016192503,0.152738198608487,0.627426248188591,0.0950993673289894,0.0315812209747081,0.0931549648992245
"Germany","DEU",1929,"Europe","Deficient Democracy",0,0.4451733,0.8288592,0.3152535,0.7383778,0.6660497,0.7793397,0.6653691,0.7343441,0.8433395,0.8035758,0.7950383,0.5779705,0.4542628,0.8285507,0.6946174,0.603171590707947,0.76792504125792,0.608146340704253,0.48815371193128,0.726391392442676,0.744140417185533,0.717420073517862,0.639426513404488,0.655525014171193,"fEc","fEC","fEc","fEc",0.808884417148912,0.191115582851088,0.0920545750572173,0.459681448070864,0.448263976871918,0.637435584744219,0.167781556515671,0.147498131154611,0.0472847275854983,0.155177622832907,0.62320326938472,0.0985702123673121,0.0318421302021819,0.0912067652128787
"Germany","DEU",1930,"Europe","Deficient Democracy",0,0.3916161,0.8157867,0.3131251,0.7274714,0.6342559,0.7793397,0.6596954,0.7301736,0.8433395,0.8035758,0.773901,0.5779705,0.4420025,0.8285507,0.6946174,0.581961558959476,0.753102955382134,0.607322947186413,0.464214120653708,0.711108298196082,0.740611881113758,0.711004980888269,0.633621381610829,0.64326429646112,"fEc","fEC","fEc","fEc",0.841456474907263,0.158543525092737,0.081722889880541,0.534963031772524,0.383314078346935,0.67690081567079,0.1327529411054,0.150262800231159,0.0400834429926507,0.12887955730366,0.690861344915682,0.0698759012058637,0.0248237956954272,0.085559400879368
"Germany","DEU",1931,"Europe","Deficient Democracy",0,0.3916161,0.8157867,0.3087707,0.7274714,0.5594472,0.7793397,0.6596954,0.7301736,0.8433395,0.8035758,0.773901,0.5779705,0.4431825,0.7761352,0.6964008,0.58227195652145,0.724898044202162,0.605935017721059,0.462052240355646,0.681973149747408,0.740611881113758,0.711004980888269,0.621049783790463,0.634760097090381,"fEc","fEC","fEc","fEc",0.890755554161641,0.109244445838359,0.0639079206795152,0.553516260895471,0.382575818425014,0.807937734943488,0.0800812650833379,0.0907618798293524,0.021219120143822,0.0678773077559591,0.855612708945007,0.0299731432087326,0.00984785260989936,0.0366889874804023
"Germany","DEU",1932,"Europe","Deficient Democracy",0,0.3883707,0.8170329,0.3048919,0.6810986,0.5946078,0.7793397,0.6620739,0.7236321,0.8433395,0.8035758,0.773901,0.5583762,0.4607155,0.7761352,0.5855286,0.578581465525625,0.73269318450681,0.579789075609812,0.45906829151625,0.680856826981072,0.739279921569754,0.70287762532759,0.593798968696305,0.626400697095762,"fEc","FEc","fEc","fEc",0.815303355046805,0.184696644953195,0.0880225475140689,0.444100116920008,0.467877335565923,0.658700059028965,0.163372715093559,0.134643448712226,0.0432837771652504,0.150839017736404,0.643475221311132,0.0946977197522477,0.0290392211280634,0.0819488200721535
"Germany","DEU",1949,"Europe","Working Democracy",0,0.7309766,0.7335754,0.7110374,0.7301464,0.8062176,0.9253519,0.7663199,0.8515678,0.929203,0.9579864,0.9063917,0.7654595,0.6655862,0.9685611,0.877286,0.764288695071258,0.849399188106037,0.836902137499445,0.725126137103981,0.816688389260816,0.846408428456209,0.872701710141135,0.826972072711122,0.815983389446263,"fEc","fEC","fEC","fEC",0.884785443441302,0.115214556558697,0.0244063086421664,0.908065103538769,0.0675285878190643,0.0924759459113417,0.028287159694162,0.865673578697335,0.0135633156971612,0.246783981385519,0.170812772170336,0.0434531016953818,0.0276521595484248,0.511297985200339
"Germany","DEU",1950,"Europe","Working Democracy",0,0.7309766,0.7335754,0.7375349,0.7516763,0.7978732,0.9455242,0.7925016,0.8515678,0.929203,0.9595324,0.9131674,0.9150616,0.6236796,0.9713549,0.8902524,0.764172020779168,0.849386277680829,0.880046991032777,0.734024016554237,0.827711764391321,0.855940009870617,0.929009434604501,0.813987137811065,0.829724814011738,"fEc","fEC","fEC","fEC",0.705271096609508,0.294728903390492,0.124754647163033,0.70388207305647,0.171363279780498,0.0533372197407029,0.0274964360388945,0.896240097957192,0.0229262462632106,0.0294729685032622,0.0215644052866925,0.00923935746146124,0.00956239313018917,0.930160875618395
"Germany","DEU",1951,"Europe","Working Democracy",0,0.7309766,0.7335754,0.7375349,0.7444769,0.8049568,0.9455242,0.7925016,0.8515678,0.929203,0.9674632,0.9131674,0.9128,0.6236796,0.9713549,0.8902524,0.763959205661131,0.850889137773259,0.879611548250674,0.734024016554237,0.827495199529301,0.855940009870617,0.930793828085654,0.813987137811065,0.829999868420661,"fEc","fEC","fEC","fEC",0.711787857986182,0.288212142013818,0.119567304913556,0.712727475562249,0.167705219524195,0.0502902868726849,0.0254618792532611,0.903367603419907,0.0208802304541473,0.0246181778329442,0.0182566269161573,0.00766186585008247,0.00780537942961996,0.941657949971196
"Germany","DEU",1952,"Europe","Working Democracy",0,0.7309766,0.7335754,0.7375349,0.7087003,0.8049568,0.9455242,0.7925016,0.8515678,0.929203,0.9674632,0.9131674,0.9128,0.6236796,0.9713549,0.8902524,0.756471283642242,0.850889137773259,0.879611548250674,0.734024016554237,0.81402163239045,0.855940009870617,0.930793828085654,0.813987137811065,0.827279221021814,"fEc","fEC","fEC","fEC",0.712215205093343,0.287784794906657,0.120701236889897,0.711215811816744,0.168082951293359,0.0640091255283285,0.0320268263147264,0.877395383656881,0.0265686645000646,0.0207446539794169,0.016470442429657,0.00679625940214274,0.00696504194801873,0.949023602240765
"Germany","DEU",1953,"Europe","Working Democracy",0,0.7719487,0.887844,0.7375349,0.7213277,0.8049568,0.9455242,0.7486611,0.8956348,0.929203,0.9674632,0.9394914,0.9128,0.6236796,0.9713549,0.8902524,0.758788014472658,0.89805345564466,0.879611548250674,0.796591913438176,0.818827859972319,0.854100436269393,0.939653274702017,0.813987137811065,0.843149378813817,"fEc","fEC","fEC","fEC",0.819230919382953,0.180769080617047,0.0506279395340612,0.845782414133068,0.10358964633287,0.136595107843605,0.0451872419910696,0.790459171489459,0.0277584786758671,0.0612570872281318,0.0795337436955531,0.0198181851539844,0.0150708859921941,0.824320097930137
"Germany","DEU",1954,"Europe","Working Democracy",0,0.7719487,0.887844,0.7375349,0.7213277,0.8049568,0.9455242,0.7486611,0.8956348,0.929203,0.9674632,0.9394914,0.9128,0.6236796,0.9713549,0.8902524,0.758788014472658,0.89805345564466,0.879611548250674,0.796591913438176,0.818827859972319,0.854100436269393,0.939653274702017,0.813987137811065,0.843149378813817,"fEc","fEC","fEC","fEC",0.819230919382953,0.180769080617047,0.0506279395340612,0.845782414133068,0.10358964633287,0.136595107843605,0.0451872419910696,0.790459171489459,0.0277584786758671,0.0612570872281318,0.0795337436955531,0.0198181851539844,0.0150708859921941,0.824320097930137
"Germany","DEU",1955,"Europe","Working Democracy",0,0.7719487,0.887844,0.7375349,0.7177521,0.8085877,0.9455242,0.7486611,0.8956348,0.929203,0.9674632,0.9394914,0.9128,0.6633523,0.9713549,0.8902524,0.767441666892395,0.898862163615719,0.879611548250674,0.796591913438176,0.81869992467091,0.854100436269393,0.939653274702017,0.830893017316795,0.846596494140306,"fEc","fEC","fEC","fEC",0.83580949304008,0.16419050695992,0.0394379629273535,0.875335901013143,0.0852261360595035,0.117355039652208,0.0367526432450444,0.82426082801449,0.0216314890882577,0.0621368364355174,0.0793033280864786,0.0187282428560535,0.0137721923067474,0.826059400315203
"Germany","DEU",1956,"Europe","Working Democracy",0,0.7719487,0.887844,0.7375349,0.6971849,0.8085877,0.9455242,0.7486611,0.8956348,0.9369651,0.9674632,0.94149,0.9128,0.7083725,0.9713549,0.8902524,0.773078447077091,0.899244272319309,0.8810762298368,0.796591913438176,0.810804064800752,0.856472088114699,0.940319117557601,0.849280059220849,0.849255256331688,"fEc","fEC","fEC","fEC",0.841888614991628,0.158111385008372,0.0351601065950176,0.887419086815299,0.0774208065896837,0.100678285367256,0.0311276345533694,0.850145382791908,0.0180486972874669,0.0613600450875939,0.0756162904074377,0.0177376947975499,0.0129169150692436,0.832369054638175
"Germany","DEU",1957,"Europe","Working Democracy",0,0.771038,0.8878391,0.7375349,0.7177679,0.8085877,0.9455242,0.7378008,0.9065512,0.9369651,0.9674632,0.9532182,0.9128,0.7686996,0.9713549,0.8307942,0.787912533844997,0.903659459688553,0.868979528306351,0.796277067741843,0.818705932020753,0.855759294014551,0.944207553893953,0.852856601507465,0.8521135105223,"fEc","fEC","fEC","fEC",0.92083875931335,0.0791612406866501,0.00359559793933745,0.985296960848466,0.0111074412121968,0.23835634436797,0.0487773332342879,0.690877279641634,0.0219890427561073,0.182783068210756,0.272474635371184,0.0418267099287465,0.0244845902974982,0.478430996191815
"Germany","DEU",1958,"Europe","Working Democracy",0,0.771038,0.8878391,0.7375349,0.6979093,0.8287535,0.9455242,0.7381926,0.9065512,0.9369651,0.9674632,0.9532182,0.9128,0.7686996,0.9713549,0.8307942,0.783586802786698,0.908122525393137,0.868979528306351,0.796277067741843,0.817772188525313,0.855910747342235,0.944207553893953,0.852856601507465,0.851949205346143,"fEc","fEC","fEC","fEC",0.914492818004489,0.0855071819955112,0.00644674999495725,0.974036049600732,0.019517200404311,0.266297144915602,0.0536724732006963,0.655467894223958,0.0245624876597434,0.166839037970592,0.286239481835278,0.0416841404176017,0.0245252919491145,0.480712047827414
"Germany","DEU",1959,"Europe","Working Democracy",0,0.771038,0.8878391,0.7375349,0.6848699,0.8419945,0.9477738,0.7379518,0.9065512,0.9369651,0.9674632,0.9532182,0.9128,0.7686996,0.9713549,0.8307942,0.780585704735919,0.911005972157665,0.869392632189521,0.796277067741843,0.817599613877981,0.855817670584006,0.944207553893953,0.852856601507465,0.851894715689079,"fEc","fEC","fEC","fEC",0.907768484558591,0.0922315154414088,0.00977067981989157,0.961301127220019,0.0289281929600899,0.277822323667843,0.0567676304346887,0.639015110257257,0.026394935640211,0.157918703551838,0.288652266357684,0.0417481480508598,0.0247835187219591,0.486897363317659
"Germany","DEU",1960,"Europe","Working Democracy",0,0.771038,0.8878391,0.7375349,0.682377,0.844526,0.9477738,0.737816,0.9086163,0.9463517,0.9678575,0.952862,0.9128,0.7687873,0.9828822,0.8307942,0.780069271224597,0.914054010716726,0.871127624126016,0.796277067741843,0.817423968442397,0.859264863017474,0.944218168848935,0.856249587866246,0.853222445058716,"fEc","fEC","fEC","fEC",0.902988791863463,0.0970112081365366,0.0122280219367909,0.952142238812245,0.0356297392509644,0.282577839062927,0.0586415128254524,0.631204142159611,0.0275765059520092,0.153249433215173,0.287903956278828,0.0418694276541678,0.0250324214288998,0.491944761422932
"Germany","DEU",1961,"Europe","Working Democracy",0,0.7870994,0.8866919,0.7375349,0.682377,0.844526,0.9477738,0.7295262,0.9168256,0.9463517,0.9678575,0.952862,0.9128,0.7687873,0.9828822,0.8307942,0.781524316106692,0.915462997300923,0.871127624126016,0.801422687615225,0.817423968442397,0.858604968331172,0.944218168848935,0.856249587866246,0.854191066876282,"fEc","fEC","fEC","fEC",0.906868021660515,0.0931319783394853,0.0113014315725412,0.955086172591042,0.0336123958364174,0.299739938877422,0.0601918040638129,0.612184324446719,0.0278839326120459,0.157443921739843,0.305855741876548,0.042778738205373,0.0252258987593168,0.46869569941892
"Germany","DEU",1962,"Europe","Working Democracy",0,0.7870994,0.8866919,0.7375349,0.682377,0.844526,0.9573335,0.7066217,0.9168256,0.9463517,0.9678575,0.952862,0.9037639,0.7687873,0.9828822,0.8307942,0.776554088185626,0.915462997300923,0.871142834943755,0.801422687615225,0.820163089364566,0.84952355022279,0.941092124628624,0.856249587866246,0.852381387811627,"fEc","fEC","fEC","fEC",0.895164755762312,0.104835244237688,0.0162343835954784,0.937732469096881,0.0460331473076409,0.284774546015436,0.061062876760088,0.624886186024508,0.0292763911999684,0.147083169673144,0.282267475967745,0.0420085482941471,0.0254546405629602,0.503186165502003
"Germany","DEU",1963,"Europe","Working Democracy",0,0.7870994,0.8866919,0.7375349,0.682377,0.844526,0.9573335,0.7333636,0.9168256,0.9463517,0.9678575,0.952862,0.9209016,0.7687873,0.9828822,0.8307942,0.782344774963436,0.915462997300923,0.874421880766447,0.801422687615225,0.820163089364566,0.860107793264431,0.947003429278569,0.856249587866246,0.855565635810488,"fEc","fEC","fEC","fEC",0.899826799383678,0.100173200616322,0.0127314403088524,0.950852184387056,0.0364163753040917,0.263227161556228,0.0563592888638634,0.653545568098088,0.0268679814818202,0.14917149378412,0.26881024843002,0.040685072854699,0.024651519427483,0.516681665503678
"Germany","DEU",1964,"Europe","Working Democracy",0,0.7870994,0.8866919,0.7375349,0.682377,0.844526,0.9573335,0.7333636,0.9168256,0.9463517,0.9678575,0.952862,0.9209016,0.7687873,0.9828822,0.8307942,0.782344774963436,0.915462997300923,0.874421880766447,0.801422687615225,0.820163089364566,0.860107793264431,0.947003429278569,0.856249587866246,0.855565635810488,"fEc","fEC","fEC","fEC",0.899826799383678,0.100173200616322,0.0127314403088524,0.950852184387056,0.0364163753040917,0.263227161556228,0.0563592888638634,0.653545568098088,0.0268679814818202,0.14917149378412,0.26881024843002,0.040685072854699,0.024651519427483,0.516681665503678
"Germany","DEU",1965,"Europe","Working Democracy",0,0.7077602,0.9672737,0.744926,0.682377,0.844526,0.9573335,0.7230817,0.9271318,0.9463517,0.9678575,0.952862,0.9209016,0.7687873,0.9828822,0.8307942,0.763735717319323,0.933613390095999,0.876167476068916,0.798943773360429,0.820163089364566,0.859265031380791,0.947003429278569,0.856249587866246,0.85486807839639,"fEc","fEC","fEC","fEC",0.856010203321909,0.143989796678091,0.0425841266725417,0.848520062210843,0.108895811116616,0.331566942717784,0.0827746873743422,0.543087454974791,0.0425709149330819,0.142431977951208,0.300704678122797,0.0504392831160351,0.0318185057514572,0.474605555058502
"Germany","DEU",1966,"Europe","Working Democracy",0,0.7077602,0.9672737,0.744926,0.682377,0.8646202,0.922629,0.7230817,0.9271318,0.9463517,0.9678575,0.9393782,0.9209016,0.7687873,0.9828822,0.820686,0.763735717319323,0.935344585164801,0.867594141161628,0.798943773360429,0.816505196415277,0.859265031380791,0.942515226181595,0.85276277030754,0.852596965963454,"fEc","fEC","fEC","fEC",0.870067505615743,0.129932494384257,0.039679991794535,0.849416049414975,0.11090395879049,0.397990622073037,0.0879351392504726,0.471889566420091,0.0421846722563993,0.151498347544112,0.381012690353637,0.0537997900389401,0.0317044373409264,0.381984734722384
"Germany","DEU",1967,"Europe","Working Democracy",0,0.7077602,0.9672737,0.744926,0.6701485,0.8773332,0.922629,0.7230817,0.9271318,0.9463517,0.9678575,0.9393782,0.9209016,0.7687873,0.9828822,0.820686,0.760978585333364,0.938079129226567,0.867594141161628,0.798943773360429,0.815556847434159,0.859265031380791,0.942515226181595,0.85276277030754,0.85239882016411,"fEc","fEC","fEC","fEc",0.862985604781532,0.137014395218468,0.0444350589526744,0.833550676549106,0.12201426449822,0.399714446997959,0.0915113534320146,0.464375106381774,0.0443990931882532,0.151929088653568,0.380274429974808,0.0557159334955076,0.0330430097339237,0.379037538142192
"Germany","DEU",1968,"Europe","Working Democracy",0,0.7077602,0.9672737,0.744926,0.6677361,0.8815209,0.927794,0.7230817,0.9271318,0.9463517,0.9747921,0.9393782,0.9209016,0.7687873,0.9875027,0.820686,0.761516491618348,0.93985411637678,0.868563354776389,0.798943773360429,0.817390670450645,0.859265031380791,0.944760879797733,0.85409695264581,0.853454595122033,"fEc","fEC","fEC","fEc",0.86167175566949,0.13832824433051,0.0454473021995449,0.83003094593811,0.124521751862345,0.401256979605218,0.0923799242883662,0.461491693790144,0.0448714023162715,0.152155643868183,0.381569052552812,0.0561911263199025,0.0333276909144188,0.376756486344684
"Germany","DEU",1969,"Europe","Working Democracy",0,0.7161552,0.9884389,0.744926,0.6693628,0.9121477,0.9300115,0.7235292,0.9266832,0.9463517,0.9747921,0.9439031,0.9209016,0.7687873,0.9875027,0.820686,0.763780554625424,0.951223121063904,0.868978145241043,0.807898317483773,0.828078838268221,0.85930361683187,0.946275393263854,0.85409695264581,0.857866976053534,"fEc","fEC","fEc","fEc",0.857656854263242,0.142343145736758,0.0519888187254687,0.801857760655537,0.146153420618995,0.439486705007235,0.100143774051079,0.412929592751927,0.0474399281897597,0.154796255933818,0.424805105728317,0.0602692215112872,0.0346159932678529,0.325513423558725
"Germany","DEU",1970,"Europe","Working Democracy",0,0.7161552,0.9884389,0.744926,0.6726864,0.9241547,0.9646516,0.7277318,0.9266832,0.9593904,0.9747921,0.9522242,0.9209016,0.7693485,0.9875027,0.820686,0.765535354602743,0.955389931812023,0.877756084237703,0.807898317483773,0.843288033601706,0.864900212227897,0.949047933012972,0.854304726900935,0.862660515161226,"fEc","fEC","fEC","fEc",0.847957044563636,0.152042955436364,0.0550775034166422,0.798595933169131,0.146326563414227,0.405879829218094,0.0999516370146912,0.444695349548097,0.0494731842191177,0.154261500530837,0.382489124642687,0.0605727404435588,0.0362589736428418,0.366417660740075
"Germany","DEU",1971,"Europe","Working Democracy",0,0.7161552,0.9884389,0.744926,0.6726864,0.9241547,0.963357,0.7304064,0.9266832,0.9593904,0.9747921,0.9522242,0.9209016,0.7693485,0.9875027,0.820686,0.766097236726019,0.955389931812023,0.877520361096843,0.807898317483773,0.842910622928267,0.865958493102379,0.949047933012972,0.854304726900935,0.862794271125918,"fEc","fEC","fEC","fEc",0.849281899392254,0.150718100607746,0.0544723416155317,0.799932299119452,0.145595359265016,0.408726460687166,0.0997534261318582,0.442368882413908,0.0491512307670672,0.154312426275488,0.386218605240182,0.0604338090764867,0.0360304524218392,0.363004706986004
"Germany","DEU",1972,"Europe","Working Democracy",0,0.7087206,0.9898496,0.744926,0.6726864,0.9241547,0.963357,0.7301588,0.9269291,0.9593904,0.9747921,0.9522242,0.9209016,0.7693485,0.9875027,0.820686,0.76444813940521,0.955713195341962,0.877520361096843,0.805475744567066,0.842910622928267,0.865937211840707,0.949047933012972,0.854304726900935,0.862271974267533,"fEc","fEC","fEC","fEc",0.846042533063222,0.153957466936778,0.0562953707965778,0.794964825829524,0.148739803373898,0.405073154070428,0.100797622087449,0.444051742706035,0.050077481136089,0.154500831064087,0.380985278658329,0.0610913696125877,0.0366629482102609,0.366759572454735
"Germany","DEU",1973,"Europe","Working Democracy",0,0.7087206,0.9898496,0.744926,0.6726864,0.9241547,0.963357,0.7301118,0.9269291,0.9593904,0.9747921,0.9522242,0.9209016,0.7693485,0.9875027,0.820686,0.764438297713873,0.955713195341962,0.877520361096843,0.805475744567066,0.842910622928267,0.865918631443198,0.949047933012972,0.854304726900935,0.862268273885257,"fEc","fEC","fEC","fEc",0.846024523075333,0.153975476924667,0.0563049125088778,0.794940527420188,0.148754560070934,0.405046873494254,0.100802342981851,0.444068382876611,0.0500824006472843,0.15450127189062,0.380949215994998,0.0610944034764546,0.0366663436192533,0.366788765018674
"Germany","DEU",1974,"Europe","Working Democracy",0,0.7087206,0.9898496,0.744926,0.6726864,0.9241547,0.963357,0.7301118,0.9269291,0.9593904,0.9747921,0.9522242,0.9209016,0.7693485,0.9875027,0.820686,0.764438297713873,0.955713195341962,0.877520361096843,0.805475744567066,0.842910622928267,0.865918631443198,0.949047933012972,0.854304726900935,0.862268273885257,"fEc","fEC","fEC","fEc",0.846024523075333,0.153975476924667,0.0563049125088778,0.794940527420188,0.148754560070934,0.405046873494254,0.100802342981851,0.444068382876611,0.0500824006472843,0.15450127189062,0.380949215994998,0.0610944034764546,0.0366663436192533,0.366788765018674
"Germany","DEU",1975,"Europe","Working Democracy",0,0.7087206,0.9898496,0.744926,0.6726864,0.9241547,0.963357,0.7302998,0.9269291,0.9593904,0.9747921,0.9522242,0.9209016,0.7693485,0.9875027,0.820686,0.764477661438709,0.955713195341962,0.877520361096843,0.805475744567066,0.842910622928267,0.865992948249634,0.949047933012972,0.854304726900935,0.862283074080636,"fEc","fEC","fEC","fEc",0.846096563328281,0.153903436671719,0.056266751154266,0.795037713905228,0.148695534940506,0.405152037332994,0.100783460871368,0.444001777029746,0.0500627247658917,0.15449950737173,0.381093518115409,0.0610822678756103,0.0366527627466331,0.366671943890618
"Germany","DEU",1976,"Europe","Working Democracy",0,0.7076195,0.9868745,0.744926,0.6726864,0.9241547,0.963357,0.7338139,0.9276992,0.9452615,0.9747921,0.9522242,0.9209016,0.7693485,0.9875027,0.820686,0.76497403986488,0.955296658056273,0.874920358891368,0.80425101454537,0.842910622928267,0.863339666556443,0.949047933012972,0.854304726900935,0.861491822475842,"fEc","fEC","fEC","fEc",0.850320763195145,0.149679236804855,0.0548861605174145,0.796458842245635,0.14865499723695,0.419544991520403,0.100996934783754,0.430243732166811,0.0492143415290323,0.155004633962912,0.39923172972458,0.0610861660303187,0.0359936257445237,0.348683844537665
