"country","country_text_id","year","regions","classification_context","freedom","equality","control","cluster_1st","cluster_2nd","X1","X2","X3","X4","cluster_label_1st","cluster_label_2nd"
"Chile","CHL",1996,"Latin America","Deficient Democracy",0.820418128190413,0.738814945996893,0.798535094757544,3,3,0.00606824801337458,0.00537964491905284,0.972812710480423,0.0157393965871495,"FeC","FeC"
"Chile","CHL",1997,"Latin America","Deficient Democracy",0.818137958887767,0.73876853875594,0.799804613147345,3,3,0.00368606348112444,0.00321079918771034,0.984154544999726,0.00894859233143954,"FeC","FeC"
"Chile","CHL",1998,"Latin America","Deficient Democracy",0.805637134076413,0.73876853875594,0.797842651837134,3,3,0.00132811435715879,0.00109828400375871,0.994898530854127,0.00267507078495499,"FeC","FeC"
"Chile","CHL",1999,"Latin America","Deficient Democracy",0.811700999490658,0.731789799308591,0.797691706178654,3,3,0.00159645497169822,0.00135529909519233,0.993520204382384,0.00352804155072507,"FeC","FeC"
"Chile","CHL",2003,"Latin America","Working Democracy",0.770316788522568,0.826995556439348,0.81229105705817,1,1,0.952496703487458,0.0364410289163138,0.00538183860206567,0.00568042899416229,"fEC","fEc"
"Chile","CHL",2004,"Latin America","Working Democracy",0.77139169196112,0.833433576424062,0.811611949637477,1,1,0.852149205674251,0.12020761910612,0.0129345303713827,0.014708644848246,"fEC","fEc"
"Chile","CHL",2006,"Latin America","Working Democracy",0.795107718487571,0.814493224204346,0.847514348472091,1,2,0.574234692166709,0.157035076401718,0.178292222416108,0.0904380090154659,"fEC","fEC"
"Chile","CHL",2007,"Latin America","Working Democracy",0.789531641896875,0.817448583710774,0.855688659566965,1,2,0.610251282651949,0.152564205409773,0.154471663103567,0.0827128488347105,"fEC","fEC"
"Chile","CHL",2008,"Latin America","Working Democracy",0.786778071489047,0.829814510736173,0.860961192740476,1,2,0.724054641974753,0.127990204201955,0.0909675043059132,0.0569876495173789,"fEC","fEC"
"Chile","CHL",2009,"Latin America","Working Democracy",0.787487927571024,0.827366785503367,0.85028287727189,1,2,0.763614460227738,0.115740372483594,0.0727065963708684,0.0479385709177996,"fEC","fEC"
"Chile","CHL",2010,"Latin America","Working Democracy",0.793307614363469,0.827699599479732,0.851495833707525,1,2,0.731956434619949,0.12569628013635,0.0871714827452155,0.0551758024984858,"fEC","fEC"
"Chile","CHL",2011,"Latin America","Working Democracy",0.795743916538982,0.842791243228454,0.853381525997577,1,2,0.88355084492816,0.0667757996757889,0.0280816974508561,0.0215916579451947,"fEC","fEC"
"Chile","CHL",2012,"Latin America","Working Democracy",0.793611409700752,0.838800770847541,0.863197950921888,1,2,0.773808268878072,0.112273447600854,0.0682970065104361,0.0456212770106384,"fEC","fEC"
"Chile","CHL",2014,"Latin America","Working Democracy",0.805455318896049,0.822989755160586,0.862089034806792,1,2,0.53410822014465,0.160134701592835,0.207158743415438,0.0985983348470768,"fEC","fEC"
"Chile","CHL",2015,"Latin America","Working Democracy",0.783513498180018,0.81398179833632,0.84171575190914,1,2,0.682925794154448,0.138698659542669,0.111967090729713,0.0664084555731706,"fEC","fEC"
"Chile","CHL",2016,"Latin America","Working Democracy",0.783904452651299,0.809923187002571,0.841646467406774,1,2,0.630480861667923,0.149354315253363,0.141915013690289,0.0782498093884241,"fEC","fEC"
"Chile","CHL",2017,"Latin America","Working Democracy",0.78568109741052,0.807818479522575,0.853233702691125,1,2,0.545952991965125,0.159426411018155,0.19837334985285,0.0962472471638707,"fEC","fEC"
"Colombia","COL",2011,"Latin America","Deficient Democracy",0.604479167720751,0.69374186241885,0.770749640404106,1,2,0.692624353324374,0.136359657993857,0.106824124900929,0.06419186378084,"fEC","fEC"
"Colombia","COL",2012,"Latin America","Deficient Democracy",0.608536024037518,0.697232748122974,0.776023828502344,1,2,0.687338150587992,0.137648778704679,0.109612425602606,0.0654006451047232,"fEC","fEC"
"Cape Verde","CPV",1991,"Sub-Saharan Africa","Deficient Democracy",0.757497149521928,0.793578523987845,0.707776167455352,2,1,0.124407200586474,0.534891716212884,0.0692558026433372,0.271445280557304,"fEc","fEc"
"Cape Verde","CPV",1992,"Sub-Saharan Africa","Deficient Democracy",0.775498500051685,0.808914534962536,0.742064975759626,2,1,0.120107092587165,0.618760375062003,0.0585990394040467,0.202533492946785,"fEc","fEc"
"Cape Verde","CPV",1993,"Sub-Saharan Africa","Deficient Democracy",0.770686708945781,0.808914534962536,0.742084591017639,2,1,0.110373358832268,0.694061479880107,0.0475608555803082,0.148004305707316,"fEc","fEc"
"Cape Verde","CPV",1994,"Sub-Saharan Africa","Deficient Democracy",0.771991907325176,0.808914534962536,0.742102182631095,2,1,0.113521713821781,0.674075410582409,0.0505948919901535,0.161807983605657,"fEc","fEc"
"Cape Verde","CPV",1996,"Sub-Saharan Africa","Working Democracy",0.770254874229125,0.826209406180425,0.780775367141595,2,1,0.0288354648301268,0.96083389820447,0.00383622937396139,0.00649440759144161,"fEc","fEc"
"Cape Verde","CPV",1997,"Sub-Saharan Africa","Working Democracy",0.758524173546155,0.844229044612692,0.782530545371089,2,1,0.103787239041769,0.868949455679325,0.0106325622148889,0.016630743064017,"fEc","fEc"
"Cape Verde","CPV",1998,"Sub-Saharan Africa","Working Democracy",0.765499078817954,0.8295899591149,0.782547638182741,2,1,0.0881002315170203,0.887549514260791,0.00942570561217443,0.0149245486100147,"fEc","fEc"
"Cape Verde","CPV",1999,"Sub-Saharan Africa","Working Democracy",0.759907406740653,0.841502553033939,0.782555479362753,2,1,0.100838900437331,0.872425945208764,0.0104125603809521,0.0163225939729522,"fEc","fEc"
"Cape Verde","CPV",2001,"Sub-Saharan Africa","Working Democracy",0.776856304052693,0.827251174967545,0.794863385319415,2,1,0.220470916127379,0.736790153240174,0.0173592562414625,0.0253796743909837,"fEc","fEc"
"Cape Verde","CPV",2002,"Sub-Saharan Africa","Working Democracy",0.780253186763588,0.839912181843183,0.794871010132656,2,1,0.0677673772422481,0.912076868013592,0.00771551278316374,0.0124402419609961,"fEc","fEc"
"Cape Verde","CPV",2003,"Sub-Saharan Africa","Working Democracy",0.784545995417259,0.839912181843183,0.794878192283004,2,1,0.0281440344907791,0.961729044160016,0.00375777067506994,0.00636915067413488,"fEc","fEc"
"Cape Verde","CPV",2004,"Sub-Saharan Africa","Working Democracy",0.784543715258702,0.839912181843183,0.794891410924672,2,1,0.0282772984442067,0.961556413247018,0.00377292567295505,0.00639336263582025,"fEc","fEc"
"Cape Verde","CPV",2005,"Sub-Saharan Africa","Working Democracy",0.784541675094366,0.844631757103929,0.794903301746733,2,1,0.0217871586491739,0.970025253984591,0.00301528534129897,0.00517230202493582,"fEc","fEc"
"Cape Verde","CPV",2006,"Sub-Saharan Africa","Working Democracy",0.774721812271374,0.858847529870885,0.794914047107403,2,1,0.0634335729242646,0.917374853649881,0.00732691239221509,0.0118646610336398,"fEc","fEc"
"Cape Verde","CPV",2007,"Sub-Saharan Africa","Working Democracy",0.774761788932796,0.864421266455622,0.794912564126084,2,1,0.05134357687682,0.932305858088784,0.00619170300424324,0.0101588620301532,"fEc","fEc"
"Cape Verde","CPV",2008,"Sub-Saharan Africa","Working Democracy",0.777928181358929,0.868939294713384,0.804946754738903,2,1,0.1246535595904,0.844577615466018,0.0121066939300897,0.0186621310134924,"fEc","fEc"
"Cape Verde","CPV",2009,"Sub-Saharan Africa","Working Democracy",0.77792869702333,0.868939294713384,0.804882756377542,2,1,0.123723956706845,0.845655197978899,0.012043963376701,0.0185768819375556,"fEc","fEc"
"Cape Verde","CPV",2010,"Sub-Saharan Africa","Working Democracy",0.778847967428221,0.870581272673703,0.798003465008303,2,1,0.0404985099296699,0.945916167855628,0.00510106520221382,0.00848425701248807,"fEc","fEc"
"Cape Verde","CPV",2011,"Sub-Saharan Africa","Working Democracy",0.769723117929971,0.889235042695317,0.801658736067065,2,1,0.0893823703973221,0.886019446736388,0.00952780112955008,0.0150703817367398,"fEc","fEc"
"Cape Verde","CPV",2012,"Sub-Saharan Africa","Working Democracy",0.770604028493833,0.889235042695317,0.801655105095965,2,1,0.0836847768323967,0.892833027541404,0.00906913942793379,0.0144130561982655,"fEc","fEc"
"Cape Verde","CPV",2013,"Sub-Saharan Africa","Working Democracy",0.767282627560993,0.865309913656096,0.793170019178561,2,1,0.0860896278594746,0.889952628506229,0.00926430474900409,0.0146934388852926,"fEc","fEc"
"Cape Verde","CPV",2014,"Sub-Saharan Africa","Working Democracy",0.76772528142719,0.865309913656096,0.79755072251177,2,1,0.136542005415301,0.830859213765223,0.0128862720187789,0.0197125088006975,"fEc","fEc"
"Cape Verde","CPV",2015,"Sub-Saharan Africa","Working Democracy",0.760375079330554,0.861218100557877,0.797380202668811,2,1,0.238677662342133,0.716923826703685,0.0181240499162099,0.026274461037973,"fEc","fEc"
"Cape Verde","CPV",2017,"Sub-Saharan Africa","Working Democracy",0.768633919237244,0.818063281681375,0.752949650502003,2,1,0.064569212214434,0.866376962201297,0.0199154805735263,0.0491383450107426,"fEc","fEc"
"Costa Rica","CRI",1953,"Latin America","Deficient Democracy",0.734325022214988,0.793169764621123,0.763815665019583,1,1,0.547953593168602,0.40009153028149,0.0226993855713537,0.0292554909785542,"fEC","fEc"
"Costa Rica","CRI",1954,"Latin America","Deficient Democracy",0.738344106372885,0.793169764621123,0.768653380220867,1,1,0.670623875181758,0.283397855055425,0.0205946493135378,0.0253836204492783,"fEC","fEc"
"Costa Rica","CRI",1955,"Latin America","Deficient Democracy",0.738344106372885,0.793169764621123,0.768653380220867,1,1,0.670623875181758,0.283397855055425,0.0205946493135378,0.0253836204492783,"fEC","fEc"
"Costa Rica","CRI",1956,"Latin America","Deficient Democracy",0.730244999179306,0.801138483727656,0.768653380220867,1,1,0.645333008746211,0.307059867847847,0.0212124257945587,0.0263946976113834,"fEC","fEc"
"Costa Rica","CRI",1957,"Latin America","Deficient Democracy",0.730244999179306,0.801138483727656,0.768653380220867,1,1,0.645333008746211,0.307059867847847,0.0212124257945587,0.0263946976113834,"fEC","fEc"
"Costa Rica","CRI",1958,"Latin America","Deficient Democracy",0.730359321322021,0.800781879949847,0.768653380220867,1,1,0.649956206499313,0.302718813046546,0.0211068356994011,0.0262181447547401,"fEC","fEc"
"Costa Rica","CRI",1959,"Latin America","Deficient Democracy",0.733566693233695,0.803672875440916,0.780356920537644,1,1,0.879093351337544,0.0971417920490389,0.0112131370140697,0.012551719599347,"fEC","fEc"
"Costa Rica","CRI",1960,"Latin America","Deficient Democracy",0.733173984688004,0.803672875440916,0.774558323703072,1,1,0.743985931987571,0.215975339495625,0.0182235912531553,0.0218151372636486,"fEC","fEc"
"Costa Rica","CRI",1961,"Latin America","Deficient Democracy",0.733173984688004,0.803672875440916,0.774558323703072,1,1,0.743985931987571,0.215975339495625,0.0182235912531553,0.0218151372636486,"fEC","fEc"
"Costa Rica","CRI",1962,"Latin America","Deficient Democracy",0.726154452198756,0.807031292914202,0.772441508957472,1,1,0.713421568190894,0.243840592374069,0.0193195543957983,0.0234182850392396,"fEC","fEc"
"Costa Rica","CRI",1963,"Latin America","Deficient Democracy",0.726154452198756,0.807031292914202,0.772441508957472,1,1,0.713421568190894,0.243840592374069,0.0193195543957983,0.0234182850392396,"fEC","fEc"
"Costa Rica","CRI",1964,"Latin America","Deficient Democracy",0.726154452198756,0.807031292914202,0.772441508957472,1,1,0.713421568190894,0.243840592374069,0.0193195543957983,0.0234182850392396,"fEC","fEc"
"Costa Rica","CRI",1965,"Latin America","Deficient Democracy",0.726154452198756,0.807031292914202,0.772441508957472,1,1,0.713421568190894,0.243840592374069,0.0193195543957983,0.0234182850392396,"fEC","fEc"
"Costa Rica","CRI",1966,"Latin America","Deficient Democracy",0.735767670574168,0.804184256929592,0.778524476971255,1,1,0.814821000968333,0.152719865883121,0.0150312867875631,0.0174278463609836,"fEC","fEc"
"Costa Rica","CRI",1967,"Latin America","Deficient Democracy",0.735767670574168,0.81471606270251,0.780068817702985,1,1,0.689174800255377,0.266175851659162,0.0200780819445931,0.0245712661408679,"fEC","fEc"
"Costa Rica","CRI",1968,"Latin America","Deficient Democracy",0.735767670574168,0.81471606270251,0.780068817702985,1,1,0.689174800255377,0.266175851659162,0.0200780819445931,0.0245712661408679,"fEC","fEc"
"Costa Rica","CRI",1969,"Latin America","Deficient Democracy",0.735767670574168,0.81471606270251,0.780068817702985,1,1,0.689174800255377,0.266175851659162,0.0200780819445931,0.0245712661408679,"fEC","fEc"
"Costa Rica","CRI",1970,"Latin America","Deficient Democracy",0.737986989653999,0.821433153050926,0.775430305207322,2,1,0.419121761986002,0.527868995707127,0.022564453248369,0.0304447890585021,"fEc","fEc"
"Costa Rica","CRI",1971,"Latin America","Working Democracy",0.744945105741538,0.818618278349404,0.775430305207322,2,1,0.337194639188428,0.612093947113726,0.021207166488857,0.0295042472089889,"fEc","fEc"
"Costa Rica","CRI",1972,"Latin America","Working Democracy",0.744945105741538,0.818618278349404,0.775430305207322,2,1,0.337194639188428,0.612093947113726,0.021207166488857,0.0295042472089889,"fEc","fEc"
"Costa Rica","CRI",1973,"Latin America","Working Democracy",0.744945105741538,0.820802887680692,0.775430305207322,2,1,0.310689787215515,0.639888191369588,0.0205421171837417,0.0288799042311556,"fEc","fEc"
"Costa Rica","CRI",1974,"Latin America","Working Democracy",0.754315678771081,0.810556255202587,0.775430305207322,2,1,0.255314405626864,0.698915410171907,0.0187663944524315,0.0270037897487973,"fEc","fEc"
"Costa Rica","CRI",1989,"Latin America","Working Democracy",0.800209750747621,0.855624479843924,0.829768835516174,1,1,0.625792292737713,0.325484547113195,0.0216229903991041,0.0271001697499875,"fEC","fEc"
"Costa Rica","CRI",1990,"Latin America","Working Democracy",0.809610600541662,0.870843475027588,0.843027015343892,1,1,0.654447745201885,0.29850804886566,0.0210011258449546,0.0260430800875011,"fEC","fEc"
"Costa Rica","CRI",1991,"Latin America","Working Democracy",0.817058240178955,0.875250942227211,0.843027015343892,2,1,0.413193584353329,0.533882289869125,0.0225003516472928,0.0304237741302532,"fEc","fEc"
"Costa Rica","CRI",1992,"Latin America","Working Democracy",0.808422420948367,0.883038207584904,0.843027015343892,2,1,0.455805835985082,0.490926311182568,0.0228464488983602,0.0304214039339898,"fEc","fEc"
"Costa Rica","CRI",1993,"Latin America","Working Democracy",0.800851511105274,0.883038207584904,0.843027015343892,1,1,0.577285791687436,0.371750301123713,0.022397247782926,0.0285666594059259,"fEC","fEc"
"Costa Rica","CRI",1994,"Latin America","Working Democracy",0.79701588164756,0.887947255390191,0.844131252775483,1,1,0.589333842202044,0.36018868654959,0.0222371086647938,0.0282403625835722,"fEC","fEc"
"Costa Rica","CRI",1995,"Latin America","Working Democracy",0.79701588164756,0.887947255390191,0.844131252775483,1,1,0.589333842202044,0.36018868654959,0.0222371086647938,0.0282403625835722,"fEC","fEc"
"Costa Rica","CRI",1996,"Latin America","Working Democracy",0.79701588164756,0.882830576665184,0.844131252775483,1,1,0.662019128505201,0.291424891037925,0.020815914284203,0.0257400661726712,"fEC","fEc"
"Costa Rica","CRI",1997,"Latin America","Working Democracy",0.79701588164756,0.884052278509649,0.836494955126812,2,1,0.430949103336051,0.515908165019432,0.0226768596317538,0.0304658720127635,"fEc","fEc"
"Costa Rica","CRI",1998,"Latin America","Working Democracy",0.804434873702014,0.877553812845277,0.846212190864794,1,1,0.711384126368645,0.245709693235395,0.0193870007658045,0.0235191796301553,"fEC","fEc"
"Costa Rica","CRI",1999,"Latin America","Working Democracy",0.80594143661642,0.877553812845277,0.846212190864794,1,1,0.691824469546212,0.263725378314224,0.0199998332567896,0.0244503188827741,"fEC","fEc"
"Costa Rica","CRI",2000,"Latin America","Working Democracy",0.811467485736639,0.878959063935989,0.849969941182316,1,1,0.70949279509734,0.247446032748669,0.0194489950338635,0.0236121771201272,"fEC","fEc"
"Costa Rica","CRI",2001,"Latin America","Working Democracy",0.812543708569526,0.8837266031248,0.849969941182316,1,1,0.607665476988923,0.342685980235986,0.0219528145347667,0.0276957282403241,"fEC","fEc"
"Costa Rica","CRI",2002,"Latin America","Working Democracy",0.794958063956074,0.895635951666945,0.868892905348822,1,1,0.947981748827202,0.0400628043218135,0.00580179483394765,0.00615365201703703,"fEC","fEc"
"Costa Rica","CRI",2003,"Latin America","Working Democracy",0.794958063956074,0.895635951666945,0.868892905348822,1,1,0.947981748827202,0.0400628043218135,0.00580179483394765,0.00615365201703703,"fEC","fEc"
"Costa Rica","CRI",2004,"Latin America","Working Democracy",0.794958063956074,0.895635951666945,0.866836386609781,1,1,0.93096405828366,0.0538655102999132,0.00730049979748869,0.0078699316189378,"fEC","fEc"
"Costa Rica","CRI",2005,"Latin America","Working Democracy",0.797555578032743,0.893266724871644,0.866836386609781,1,1,0.939635720702118,0.0468035069229023,0.00655261937075557,0.00700815300422425,"fEC","fEc"
"Costa Rica","CRI",2006,"Latin America","Working Democracy",0.801966456063474,0.89094341265076,0.866944784598805,1,1,0.944840948851808,0.0425927154963715,0.00608810668330869,0.006478228968512,"fEC","fEc"
"Costa Rica","CRI",2007,"Latin America","Working Democracy",0.801966456063474,0.897374952718203,0.866991512942377,1,1,0.896848391002683,0.0821479496195513,0.00997069313576832,0.0110329662419979,"fEC","fEc"
"Costa Rica","CRI",2008,"Latin America","Working Democracy",0.802223109359201,0.895441299886161,0.865782251623063,1,1,0.897192219109028,0.0818593242068557,0.00994571297550892,0.0110027437086073,"fEC","fEc"
"Costa Rica","CRI",2009,"Latin America","Working Democracy",0.804702433035952,0.896208691847446,0.865782251623063,1,1,0.879190952139584,0.0970589047449524,0.0112065532255092,0.0125435898899547,"fEC","fEc"
"Costa Rica","CRI",2010,"Latin America","Working Democracy",0.796352676116982,0.907329197336542,0.869968250855045,1,1,0.873635763477738,0.101784516150422,0.0115771401909656,0.0130025801808744,"fEC","fEc"
"Costa Rica","CRI",2011,"Latin America","Working Democracy",0.796272086595693,0.903498792378587,0.869968250855045,1,1,0.903566091966047,0.0765212563518438,0.00947597332118056,0.0104366783609289,"fEC","fEc"
"Costa Rica","CRI",2012,"Latin America","Working Democracy",0.797544431200455,0.906096518150837,0.870606055141413,1,1,0.886393523460682,0.0909560734917667,0.010713337851972,0.011937065195579,"fEC","fEc"
"Costa Rica","CRI",2013,"Latin America","Working Democracy",0.789541962777939,0.906338062501009,0.860366057755515,1,1,0.78167534570545,0.182078786543741,0.0166445959139526,0.019601271836857,"fEC","fEc"
"Costa Rica","CRI",2014,"Latin America","Working Democracy",0.820117367872408,0.879908425877307,0.866215910708782,1,1,0.970625182388051,0.0220990252241493,0.00358280825563859,0.0036929841321614,"fEC","fEc"
"Costa Rica","CRI",2015,"Latin America","Working Democracy",0.819243850638812,0.879886813240138,0.865054369912638,1,1,0.962159792509582,0.0287535862198131,0.00444707600824755,0.00463954526235724,"fEC","fEc"
"Costa Rica","CRI",2016,"Latin America","Working Democracy",0.815625268947742,0.881013602835787,0.861901256490227,1,1,0.925096270521492,0.0586754613561472,0.00778934741312143,0.00843892070923911,"fEC","fEc"
"Costa Rica","CRI",2017,"Latin America","Working Democracy",0.809449671434736,0.879112514247305,0.86010123356103,1,1,0.942301788360294,0.0446440341293869,0.00631622279679391,0.00673795471352534,"fEC","fEc"
"Cyprus","CYP",1980,"Europe","Deficient Democracy",0.667856779809103,0.721785688569697,0.717975482900319,1,2,0.985810684451401,0.00965016014841316,0.00236612786961685,0.00217302753056848,"fEC","fEC"
"Cyprus","CYP",1981,"Europe","Deficient Democracy",0.671617922817494,0.765700235917357,0.716851911830978,1,1,0.497735717458153,0.449251824306891,0.0229302737945901,0.0300821844403651,"fEC","fEc"
"Cyprus","CYP",1982,"Europe","Deficient Democracy",0.671617922817494,0.770576453708695,0.716851911830978,2,1,0.439489559092981,0.507301126729359,0.0227452745430595,0.0304640396346003,"fEc","fEc"
"Cyprus","CYP",1983,"Europe","Deficient Democracy",0.673158090372909,0.774684240397241,0.716851911830978,2,1,0.375406206152662,0.572504422118084,0.021968218706571,0.0301211530226836,"fEc","fEc"
"Cyprus","CYP",1984,"Europe","Deficient Democracy",0.684101087225273,0.768182354264576,0.716851911830978,2,1,0.284177425602872,0.667980582694404,0.019759250895871,0.0280827408068531,"fEc","fEc"
"Cyprus","CYP",1985,"Europe","Deficient Democracy",0.688220157399355,0.772036537376065,0.711461429823607,2,1,0.100518835848914,0.872803864821804,0.0103884932817229,0.0162888060475592,"fEc","fEc"
"Cyprus","CYP",1986,"Europe","Deficient Democracy",0.68977094839176,0.772453494801524,0.711461429823607,2,1,0.0842867339858427,0.89211140789069,0.00911820984308094,0.0144836482803863,"fEc","fEc"
"Cyprus","CYP",1987,"Europe","Deficient Democracy",0.68977094839176,0.772453494801524,0.711461429823607,2,1,0.0842867339858427,0.89211140789069,0.00911820984308094,0.0144836482803863,"fEc","fEc"
"Cyprus","CYP",1988,"Europe","Deficient Democracy",0.674391592467381,0.776081763943063,0.729179270383062,1,1,0.638346866449345,0.313632828428496,0.0213658224048355,0.026654482717323,"fEC","fEc"
"Cyprus","CYP",1989,"Europe","Deficient Democracy",0.670559903624574,0.785396144365611,0.730409433210409,1,1,0.596636041517988,0.353203828013782,0.022129761273883,0.0280303691943467,"fEC","fEc"
"Cyprus","CYP",1990,"Europe","Deficient Democracy",0.675973687962715,0.808051271808351,0.745548275807141,1,1,0.610039368854348,0.340427283858248,0.0219123897264532,0.0276209575609512,"fEC","fEc"
"Cyprus","CYP",1991,"Europe","Deficient Democracy",0.670936790742186,0.826120350887097,0.752540652405683,1,1,0.607852028016836,0.342508416509141,0.0219496678580046,0.0276898876160177,"fEC","fEc"
"Cyprus","CYP",1992,"Europe","Deficient Democracy",0.673814386459167,0.825912229958203,0.752540652405683,1,1,0.588031372680149,0.361436339691799,0.0222554382726006,0.0282768493554514,"fEC","fEc"
"Cyprus","CYP",1993,"Europe","Deficient Democracy",0.67566823843429,0.82540576479225,0.752540652405683,1,1,0.577805591372392,0.37125053379566,0.0223907737106087,0.0285531011213399,"fEC","fEc"
"Cyprus","CYP",1994,"Europe","Deficient Democracy",0.664652453990569,0.814407141047897,0.752540652405683,1,1,0.743702571948837,0.216232157779067,0.0182344910984921,0.0218307791736033,"fEC","fEc"
"Cyprus","CYP",1995,"Europe","Deficient Democracy",0.667229710688708,0.823644469917826,0.752540652405683,1,1,0.653731376283037,0.299179195091506,0.0210181929742289,0.0260712356512282,"fEC","fEc"
"Cyprus","CYP",1996,"Europe","Deficient Democracy",0.674356274797197,0.825768892640032,0.746881814231637,1,1,0.493293480417238,0.453639690295541,0.0229333398001239,0.0301334894870964,"fEC","fEc"
"Cyprus","CYP",1997,"Europe","Deficient Democracy",0.674356274797197,0.825788410818604,0.746881814231637,1,1,0.493141045400977,0.453790373551526,0.0229333948960123,0.0301351861514842,"fEC","fEc"
"Cyprus","CYP",1998,"Europe","Deficient Democracy",0.672003031662827,0.824610709189242,0.770296453842464,1,1,0.845816976984764,0.125679115403511,0.0133126947769869,0.0151912128347384,"fEC","fEc"
"Cyprus","CYP",1999,"Europe","Deficient Democracy",0.678340600752149,0.827310059068812,0.77119176457265,1,1,0.811982015702194,0.155217134075127,0.0151782229839579,0.017622627238721,"fEC","fEc"
"Cyprus","CYP",2000,"Europe","Deficient Democracy",0.695923598700528,0.855671789378469,0.769314253166166,2,1,0.445140030616516,0.501620224564283,0.0227846895765198,0.0304550552426816,"fEc","fEc"
"Cyprus","CYP",2001,"Europe","Deficient Democracy",0.689804274392055,0.860048979214169,0.7597685440425,2,1,0.330829369255621,0.61874325107509,0.0210579131438015,0.0293694665254868,"fEc","fEc"
"Cyprus","CYP",2002,"Europe","Deficient Democracy",0.689816201369754,0.860048979214169,0.758840445161891,2,1,0.318596836710521,0.631566855179832,0.0207525928673466,0.029083715242301,"fEc","fEc"
"Cyprus","CYP",2003,"Europe","Deficient Democracy",0.682649521913043,0.855483458628881,0.7692638402703,1,1,0.547908540708813,0.400135271611091,0.0226997544431004,0.0292564332369959,"fEC","fEc"
"Cyprus","CYP",2004,"Europe","Deficient Democracy",0.698383346332856,0.860534373052832,0.792703614746033,1,1,0.733073839448139,0.225886036042284,0.0186332240120603,0.0224069004975168,"fEC","fEc"
"Cyprus","CYP",2005,"Europe","Deficient Democracy",0.710488114910266,0.876537648035358,0.787159930711478,2,1,0.450830997468929,0.495909504318378,0.0228196952631153,0.0304398029495778,"fEc","fEc"
"Cyprus","CYP",2006,"Europe","Deficient Democracy",0.709725346646706,0.884246765416985,0.782513110505005,2,1,0.344640402710761,0.604336042456312,0.0213735005028912,0.0296500543300353,"fEc","fEc"
"Cyprus","CYP",2007,"Europe","Deficient Democracy",0.709946662216239,0.886354343904571,0.78186959497065,2,1,0.323560090482473,0.626356542228844,0.0208794265029161,0.0292039407857671,"fEc","fEc"
"Cyprus","CYP",2008,"Europe","Deficient Democracy",0.716312423394719,0.882609050819669,0.782745770981033,2,1,0.305490593523186,0.645373826897075,0.0203980315407111,0.028737548039028,"fEc","fEc"
"Cyprus","CYP",2009,"Europe","Deficient Democracy",0.719319054737594,0.877356602703907,0.78231995411777,2,1,0.303665056753682,0.647302608203386,0.020346360598926,0.0286859744440059,"fEc","fEc"
"Cyprus","CYP",2010,"Europe","Deficient Democracy",0.72589244948228,0.882795014791533,0.782245893540657,2,1,0.223891512983898,0.733044694506771,0.0175080110886137,0.0255557814207175,"fEc","fEc"
"Cyprus","CYP",2011,"Europe","Deficient Democracy",0.722034062978117,0.893744331563117,0.776196927908847,2,1,0.15063272749366,0.814741671795731,0.0137583649480472,0.0208672357625618,"fEc","fEc"
"Cyprus","CYP",2012,"Europe","Deficient Democracy",0.724275021652235,0.893843137718102,0.776517233045863,2,1,0.139990962976629,0.826900340072956,0.0131047980356152,0.0200038989147992,"fEc","fEc"
"Cyprus","CYP",2013,"Europe","Deficient Democracy",0.727701020142267,0.887859616912405,0.77907736341779,2,1,0.158693423586565,0.805586428577067,0.0142333406296858,0.0214868072066831,"fEc","fEc"
"Cyprus","CYP",2014,"Europe","Deficient Democracy",0.727010977875092,0.891137758515512,0.778599003923727,2,1,0.14898779040593,0.816615642591677,0.0136593415871783,0.0207372254152147,"fEc","fEc"
"Cyprus","CYP",2015,"Europe","Deficient Democracy",0.733969004441774,0.873057696304371,0.778484294639793,2,1,0.157572167135994,0.806857216465438,0.0141682787111534,0.021402337687415,"fEc","fEc"
"Cyprus","CYP",2016,"Europe","Deficient Democracy",0.736870221310182,0.88111887196371,0.7796037089164,2,1,0.123835225085249,0.845526178855078,0.0120514857526587,0.0185871103070139,"fEc","fEc"
"Cyprus","CYP",2017,"Europe","Working Democracy",0.738326462715974,0.881386369482178,0.79758635532288,2,1,0.338193277020579,0.611052191242632,0.0212299905473904,0.0295245411893986,"fEc","fEc"
"Czech Republic","CZE",1920,"Europe","Deficient Democracy",0.765913544938495,0.78669669827098,0.64753497388029,4,1,0.0989438935955162,0.280654862561847,0.0823347991582754,0.538066444684361,"Fec","fEc"
"Czech Republic","CZE",1921,"Europe","Deficient Democracy",0.755102503400391,0.786440404230638,0.671130918258612,4,1,0.116259600648424,0.385776226937884,0.0815173875443649,0.416446784869327,"Fec","fEc"
"Czech Republic","CZE",1922,"Europe","Deficient Democracy",0.756502574336579,0.786440404230638,0.671130918258612,4,1,0.114855532613479,0.37450315091401,0.0819766237759707,0.42866469269654,"Fec","fEc"
"Czech Republic","CZE",1923,"Europe","Deficient Democracy",0.756502574336579,0.786440404230638,0.671130918258612,4,1,0.114855532613479,0.37450315091401,0.0819766237759707,0.42866469269654,"Fec","fEc"
"Czech Republic","CZE",1924,"Europe","Deficient Democracy",0.756502574336579,0.786440404230638,0.671130918258612,4,1,0.114855532613479,0.37450315091401,0.0819766237759707,0.42866469269654,"Fec","fEc"
